total_calories,meal_title
352.224365,"steak, olive oil, broccoli and brown rice"
549.755615,"cheese pizza, beef, chicken, caesar salad and brussels sprouts"
470.011047,"pork, caesar salad, sugar and carrot"
126.172005,pears and broccoli
376.620392,"steak, caesar salad, olive oil, carrot and brown rice"
623.204285,chicken and olive oil
218.158203,"chicken, fried rice, olive oil, millet and green beans"
60.310001,"berries, pineapple and orange"
292.229004,"bagels, cream cheese, bacon, yam and berries"
125.660004,"honeydew melons, caesar salad and grapes"
264.620026,"nuts, broccoli and tomatoes"
187.42543,"cheese pizza, kale and parmesan cheese"
415.946747,"eggs, bacon and olive oil"
180.279999,"bread, tomatoes and bell peppers"
490.393372,tuna salad and carrot
223.801331,"pork, white rice, olive oil and caesar salad"
202.639999,bread and potatoes
58.599998,olives and onions
249.819977,pepperoni pizza and caesar salad
492.281372,"quinoa, pork, couscous and caesar salad"
122.001411,"fish, olive oil, brussels sprouts and wheat berry"
326.621704,"scrambled eggs, berries and pineapple"
434.914429,"quinoa, brown rice and olive oil"
457.265839,"pork, olive oil and pineapple"
1030.160645,"brownies, cheese pizza, chicken breast and olive oil"
406.998535,"bacon, sweet potato, egg whites, chicken apple sausage and olive oil"
61.740002,"potatoes, strawberries and broccoli"
98.391266,"quinoa, brown rice and olive oil"
331.481995,"steak, roasted potatoes and olive oil"
128.269989,olives and corn
145.30899,cheese pizza and pineapple
246.868225,"chicken, carrot and olive oil"
74.919998,"bell peppers, onions and cherry tomatoes"
381.527283,"fish, roasted potatoes, olive oil and quinoa"
288.570007,"scrambled eggs, yam, olive oil, sweet potato and egg whites"
67.07,"tofu, tomatoes and cucumbers"
317.286011,cheese and bread
298.119385,"egg whites, sweet potato, sausage, salsa and cantaloupe"
342.875641,"olive oil, fish, pizza and wheat berry"
